CustomerID,frequency,monetary,recency,R,F,M,RFM_Score,Segment
14264.0,6,1517.3600000000001,155,3,4,4,344,Loyal Customer
14265.0,4,1373.35,109,3,3,4,334,Loyal Customer
14266.0,1,40.56,428,1,1,1,111,Lost
14267.0,3,1516.24,163,3,3,4,334,Loyal Customer
14268.0,1,354.85,471,1,1,2,112,Needs Attention
14269.0,1,295.73,439,1,1,2,112,Needs Attention
14270.0,1,492.65000000000003,332,2,1,2,212,Needs Attention
14271.0,2,214.18,226,2,2,1,221,Needs Attention
14272.0,4,920.81,74,3,3,3,333,Loyal Customer
14273.0,4,559.97,51,4,3,2,432,Needs Attention
14274.0,1,256.6,686,1,1,1,111,Lost
14275.0,6,1189.3799999999999,396,2,4,3,243,Loyal Customer
14276.0,7,2102.68,99,3,4,4,344,Loyal Customer
14277.0,9,17197.61,15,5,5,5,555,Champion
14278.0,1,205.83,410,2,1,1,211,Needs Attention
14279.0,2,191.86,521,1,2,1,121,Needs Attention
14280.0,1,134.04,197,2,1,1,211,Needs Attention
14281.0,1,245.15,408,2,1,1,211,Needs Attention
14282.0,25,7250.76,3,5,5,5,555,Champion
14283.0,4,628.4399999999999,463,1,3,3,133,Loyal Customer
14284.0,3,1299.65,31,4,3,4,434,Loyal Customer
14285.0,8,3284.42,21,4,4,5,445,Champion
14286.0,7,8479.76,24,4,4,5,445,Champion
14287.0,3,176.63,8,5,3,1,531,Needs Attention
14288.0,1,426.6,213,2,1,2,212,Needs Attention
14289.0,6,911.26,9,5,4,3,543,Loyal Customer
14290.0,8,4516.56,11,5,4,5,545,Champion
14291.0,23,7904.1,2,5,5,5,555,Champion
14292.0,16,9226.25,8,5,5,5,555,Champion
14293.0,9,2903.01,3,5,5,4,554,Champion
14294.0,1,375.34,407,2,1,2,212,Needs Attention
14295.0,5,2362.91,40,4,4,4,444,Champion
14296.0,2,456.40000000000003,421,1,2,2,122,Needs Attention
14297.0,4,1305.33,18,5,3,4,534,Loyal Customer
14298.0,82,91194.49,8,5,5,5,555,Champion
14299.0,27,14070.25,8,5,5,5,555,Champion
14300.0,1,43.2,19,5,1,1,511,New Customer
14301.0,4,1992.18,117,3,3,4,334,Loyal Customer
14302.0,3,742.9000000000001,431,1,3,3,133,Loyal Customer
14303.0,2,277.94,407,2,2,1,221,Needs Attention
14304.0,3,1725.01,223,2,3,4,234,Loyal Customer
14305.0,3,1858.96,71,3,3,4,334,Loyal Customer
14306.0,6,3151.4,51,4,4,5,445,Champion
14307.0,10,4287.92,89,3,5,5,355,Loyal Customer
14308.0,2,1147.02,549,1,2,3,123,Needs Attention
14309.0,11,3780.81,8,5,5,5,555,Champion
14310.0,1,492.1,433,1,1,2,112,Needs Attention
14311.0,2,516.45,243,2,2,2,222,Needs Attention
14312.0,11,3090.29,47,4,5,5,455,Champion
14314.0,2,229.8,107,3,2,1,321,Promising
14315.0,8,3197.82,45,4,4,5,445,Champion
14316.0,5,1370.34,422,1,4,4,144,Loyal Customer
14317.0,1,508.58000000000004,65,3,1,2,312,Needs Attention
14318.0,1,158.02,460,1,1,1,111,Lost
14319.0,1,494.85,424,1,1,2,112,Needs Attention
14320.0,5,1346.75,207,2,4,4,244,Loyal Customer
14321.0,7,2218.06,11,5,4,4,544,Champion
14322.0,4,474.1,429,1,3,2,132,At Risk
14323.0,2,605.0600000000001,115,3,2,2,322,Promising
14324.0,2,701.61,410,2,2,3,223,Needs Attention
14325.0,1,245.48000000000002,570,1,1,1,111,Lost
14326.0,3,940.98,242,2,3,3,233,Loyal Customer
14327.0,6,1894.93,163,3,4,4,344,Loyal Customer
14328.0,1,445.05,438,1,1,2,112,Needs Attention
14329.0,15,9887.62,17,5,5,5,555,Champion
14330.0,1,200.63,624,1,1,1,111,Lost
14331.0,2,462.65999999999997,124,3,2,2,322,Promising
14332.0,5,1917.41,23,4,4,4,444,Champion
14333.0,1,415.2,68,3,1,2,312,Needs Attention
14334.0,12,4318.48,17,5,5,5,555,Champion
14335.0,2,454.86,16,5,2,2,522,Promising
14336.0,4,1614.91,17,5,3,4,534,Loyal Customer
14338.0,3,928.1,161,3,3,3,333,Loyal Customer
14339.0,2,620.27,243,2,2,3,223,Needs Attention
14340.0,1,134.7,219,2,1,1,211,Needs Attention
14341.0,18,4452.02,45,4,5,5,455,Champion
14342.0,6,918.44,21,4,4,3,443,Loyal Customer
14343.0,4,1079.66,421,1,3,3,133,Loyal Customer
14344.0,20,2993.05,127,3,5,5,355,Loyal Customer
14345.0,1,108.97999999999999,39,4,1,1,411,New Customer
14346.0,5,2315.75,121,3,4,4,344,Loyal Customer
14347.0,1,82.6,737,1,1,1,111,Lost
14348.0,1,409.57,260,2,1,2,212,Needs Attention
14349.0,1,133.5,10,5,1,1,511,New Customer
14350.0,3,972.03,274,2,3,3,233,Loyal Customer
14351.0,1,51.0,165,3,1,1,311,Needs Attention
14352.0,4,1078.96,157,3,3,3,333,Loyal Customer
14353.0,3,376.5,215,2,3,2,232,At Risk
14354.0,2,163.62,6,5,2,1,521,Promising
14355.0,3,840.0500000000001,366,2,3,3,233,Loyal Customer
14356.0,2,701.23,80,3,2,3,323,Promising
14357.0,1,225.12,43,4,1,1,411,New Customer
14358.0,2,400.06,389,2,2,2,222,Needs Attention
14359.0,3,912.18,19,5,3,3,533,Loyal Customer
14360.0,4,2118.03,32,4,3,4,434,Loyal Customer
14361.0,1,214.70999999999998,579,1,1,1,111,Lost
14362.0,1,151.5,22,4,1,1,411,New Customer
14363.0,2,227.47000000000003,402,2,2,1,221,Needs Attention
14364.0,8,3717.35,109,3,4,5,345,Loyal Customer
14365.0,2,634.68,395,2,2,3,223,Needs Attention
14366.0,1,136.0,525,1,1,1,111,Lost
14367.0,16,9227.82,8,5,5,5,555,Champion
14368.0,1,155.0,320,2,1,1,211,Needs Attention
14369.0,2,469.13,642,1,2,2,122,Needs Attention
14370.0,6,1175.78,451,1,4,3,143,Loyal Customer
14371.0,1,100.5,295,2,1,1,211,Needs Attention
14372.0,2,860.08,443,1,2,3,123,Needs Attention
14373.0,1,76.55,358,2,1,1,211,Needs Attention
14374.0,1,108.0,541,1,1,1,111,Lost
14375.0,3,1106.82,185,3,3,3,333,Loyal Customer
14376.0,1,215.46,683,1,1,1,111,Lost
14377.0,2,617.05,191,2,2,3,223,Needs Attention
14378.0,1,131.25,622,1,1,1,111,Lost
14379.0,4,1265.16,44,4,3,4,434,Loyal Customer
14380.0,1,48.96,682,1,1,1,111,Lost
14381.0,2,625.9399999999999,52,4,2,3,423,Promising
14382.0,2,1193.6299999999999,26,4,2,3,423,Promising
14383.0,3,1247.69,38,4,3,4,434,Loyal Customer
14384.0,1,58.5,501,1,1,1,111,Lost
14385.0,3,202.11,9,5,3,1,531,Needs Attention
14386.0,1,142.4,297,2,1,1,211,Needs Attention
14387.0,3,1727.6,33,4,3,4,434,Loyal Customer
14388.0,16,6388.2,10,5,5,5,555,Champion
14389.0,5,1898.01,65,3,4,4,344,Loyal Customer
14390.0,13,6150.03,10,5,5,5,555,Champion
14391.0,1,135.6,577,1,1,1,111,Lost
14392.0,1,266.4,432,1,1,1,111,Lost
14393.0,1,67.95,218,2,1,1,211,Needs Attention
14394.0,1,93.8,565,1,1,1,111,Lost
14395.0,20,7801.93,2,5,5,5,555,Champion
14396.0,7,1969.38,65,3,4,4,344,Loyal Customer
14397.0,19,2612.96,3,5,5,4,554,Champion
14398.0,2,707.79,401,2,2,3,223,Needs Attention
14399.0,8,2108.21,394,2,4,4,244,Loyal Customer
14400.0,3,1732.47,149,3,3,4,334,Loyal Customer
14401.0,22,6795.9,4,5,5,5,555,Champion
14402.0,1,285.6,652,1,1,2,112,Needs Attention
14403.0,6,1880.51,130,3,4,4,344,Loyal Customer
14404.0,13,2724.13,34,4,5,4,454,Champion
14405.0,1,195.0,387,2,1,1,211,Needs Attention
14406.0,1,156.75,119,3,1,1,311,Needs Attention
14407.0,6,2157.73,107,3,4,4,344,Loyal Customer
14408.0,11,4102.27,11,5,5,5,555,Champion
14409.0,9,3427.29,71,3,5,5,355,Loyal Customer
14410.0,11,2631.9,92,3,5,4,354,Loyal Customer
14411.0,1,1063.0,311,2,1,3,213,Needs Attention
14412.0,3,1426.19,43,4,3,4,434,Loyal Customer
14413.0,4,764.52,362,2,3,3,233,Loyal Customer
14414.0,8,2399.33,92,3,4,4,344,Loyal Customer
14415.0,23,11980.09,1,5,5,5,555,Champion
14416.0,2,490.22,22,4,2,2,422,Promising
14417.0,1,524.65,388,2,1,2,212,Needs Attention
14418.0,3,1937.25,4,5,3,4,534,Loyal Customer
14419.0,7,1254.64,11,5,4,4,544,Champion
14420.0,4,1639.17,99,3,3,4,334,Loyal Customer
14421.0,6,2469.37,57,4,4,4,444,Champion
14422.0,19,10271.52,1,5,5,5,555,Champion
14423.0,3,916.6099999999999,218,2,3,3,233,Loyal Customer
14424.0,1,322.08,18,5,1,2,512,New Customer
14425.0,3,661.39,435,1,3,3,133,Loyal Customer
14426.0,17,11727.94,24,4,5,5,455,Champion
14427.0,4,1263.52,50,4,3,4,434,Loyal Customer
14428.0,5,1224.06,7,5,4,4,544,Champion
14429.0,1,516.28,404,2,1,2,212,Needs Attention
14430.0,3,1220.9,512,1,3,3,133,Loyal Customer
14431.0,4,2614.2,303,2,3,4,234,Loyal Customer
14432.0,6,2248.5,10,5,4,4,544,Champion
14433.0,1,280.7,466,1,1,1,111,Lost
14434.0,6,1372.8,22,4,4,4,444,Champion
14435.0,1,90.42,502,1,1,1,111,Lost
14436.0,2,271.70000000000005,99,3,2,1,321,Promising
14437.0,5,873.34,366,2,4,3,243,Loyal Customer
14438.0,1,131.9,306,2,1,1,211,Needs Attention
14439.0,5,9443.04,320,2,4,5,245,Loyal Customer
14440.0,13,5982.03,8,5,5,5,555,Champion
14441.0,11,4611.6900000000005,1,5,5,5,555,Champion
14442.0,7,5367.0199999999995,205,2,4,5,245,Loyal Customer
14443.0,5,2082.97,54,4,4,4,444,Champion
14444.0,1,120.44,456,1,1,1,111,Lost
14445.0,1,221.65,456,1,1,1,111,Lost
14446.0,5,1200.28,1,5,4,3,543,Loyal Customer
14447.0,6,1711.73,19,5,4,4,544,Champion
14448.0,2,375.35,9,5,2,2,522,Promising
14449.0,8,2230.96,19,5,4,4,544,Champion
14450.0,7,1128.44,181,3,4,3,343,Loyal Customer
14451.0,12,3258.68,60,3,5,5,355,Loyal Customer
14452.0,4,658.95,11,5,3,3,533,Loyal Customer
14453.0,1,119.93,190,2,1,1,211,Needs Attention
14454.0,5,977.3,376,2,4,3,243,Loyal Customer
14455.0,4,617.72,432,1,3,3,133,Loyal Customer
14456.0,9,3017.28,5,5,5,5,555,Champion
14457.0,1,113.64,311,2,1,1,211,Needs Attention
14458.0,1,228.07,381,2,1,1,211,Needs Attention
14459.0,2,5375.741,155,3,2,5,325,Promising
14460.0,9,1093.5,110,3,5,3,353,Loyal Customer
14461.0,13,6676.91,148,3,5,5,355,Loyal Customer
14462.0,12,2242.81,66,3,5,4,354,Loyal Customer
14463.0,4,786.5699999999999,98,3,3,3,333,Loyal Customer
14464.0,2,111.0,568,1,2,1,121,Needs Attention
14465.0,11,3925.85,247,2,5,5,255,Loyal Customer
14466.0,13,4267.15,29,4,5,5,455,Champion
14467.0,12,2203.2400000000002,18,5,5,4,554,Champion
14468.0,1,204.24,734,1,1,1,111,Lost
14469.0,4,2093.46,416,1,3,4,134,Loyal Customer
14470.0,3,712.04,12,5,3,3,533,Loyal Customer
14471.0,2,400.95,591,1,2,2,122,Needs Attention
14472.0,9,2118.72,104,3,5,4,354,Loyal Customer
14473.0,2,234.34000000000003,74,3,2,1,321,Promising
14474.0,2,1258.8899999999999,46,4,2,4,424,Promising
14475.0,4,1151.15,72,3,3,3,333,Loyal Customer
14476.0,1,193.0,257,2,1,1,211,Needs Attention
14477.0,7,1969.6,20,4,4,4,444,Champion
14478.0,4,1276.66,382,2,3,4,234,Loyal Customer
14479.0,4,1124.71,254,2,3,3,233,Loyal Customer
14480.0,4,1299.52,11,5,3,4,534,Loyal Customer
14481.0,5,2284.69,165,3,4,4,344,Loyal Customer
14482.0,12,4306.72,18,5,5,5,555,Champion
14483.0,2,257.1,282,2,2,1,221,Needs Attention
14484.0,4,1070.98,50,4,3,3,433,Loyal Customer
14485.0,1,162.8,39,4,1,1,411,New Customer
14486.0,2,175.5,512,1,2,1,121,Needs Attention
14487.0,7,1266.27,27,4,4,4,444,Champion
14488.0,1,1064.28,68,3,1,3,313,Needs Attention
14489.0,4,1574.93,207,2,3,4,234,Loyal Customer
14490.0,2,1273.47,406,2,2,4,224,Needs Attention
14491.0,2,340.93,175,3,2,2,322,Promising
14492.0,7,1921.91,430,1,4,4,144,Loyal Customer
14493.0,10,5087.86,7,5,5,5,555,Champion
14494.0,3,401.46,26,4,3,2,432,Needs Attention
14495.0,3,174.8,51,4,3,1,431,Needs Attention
14496.0,7,2363.89,312,2,4,4,244,Loyal Customer
14497.0,2,697.0600000000001,309,2,2,3,223,Needs Attention
14498.0,10,3900.83,43,4,5,5,455,Champion
14499.0,7,2101.79,26,4,4,4,444,Champion
14500.0,3,356.85,88,3,3,2,332,Needs Attention
14501.0,2,251.21,184,3,2,1,321,Promising
14502.0,11,2429.83,20,4,5,4,454,Champion
14503.0,6,3543.26,3,5,4,5,545,Champion
14504.0,4,673.26,47,4,3,3,433,Loyal Customer
14505.0,19,11879.08,17,5,5,5,555,Champion
14506.0,7,2960.25,17,5,4,5,545,Champion
14507.0,11,3216.7400000000002,24,4,5,5,455,Champion
14508.0,5,822.92,22,4,4,3,443,Loyal Customer
14509.0,1,110.95,534,1,1,1,111,Lost
14510.0,3,979.85,376,2,3,3,233,Loyal Customer
14511.0,5,1314.81,11,5,4,4,544,Champion
14512.0,7,1215.97,188,3,4,3,343,Loyal Customer
14513.0,6,788.01,101,3,4,3,343,Loyal Customer
14514.0,9,4380.04,61,3,5,5,355,Loyal Customer
14515.0,12,3724.06,18,5,5,5,555,Champion
14516.0,1,151.17,516,1,1,1,111,Lost
14517.0,2,330.45,33,4,2,2,422,Promising
14518.0,1,174.37,64,3,1,1,311,Needs Attention
14519.0,2,203.14,684,1,2,1,121,Needs Attention
14520.0,2,270.6,2,5,2,1,521,Promising
14521.0,1,199.45000000000002,491,1,1,1,111,Lost
14522.0,8,1748.42,24,4,4,4,444,Champion
14523.0,1,241.09,108,3,1,1,311,Needs Attention
14524.0,13,2909.86,32,4,5,4,454,Champion
14525.0,17,8026.54,20,4,5,5,455,Champion
14526.0,1,258.65,389,2,1,1,211,Needs Attention
14527.0,122,27246.88,3,5,5,5,555,Champion
14528.0,1,364.21999999999997,37,4,1,2,412,New Customer
14529.0,3,578.61,60,3,3,2,332,Needs Attention
14530.0,16,6088.87,26,4,5,5,455,Champion
14531.0,1,376.34,480,1,1,2,112,Needs Attention
14532.0,11,3845.78,236,2,5,5,255,Loyal Customer
14533.0,11,3466.37,25,4,5,5,455,Champion
14534.0,26,6187.66,3,5,5,5,555,Champion
14535.0,9,5973.2300000000005,60,3,5,5,355,Loyal Customer
14536.0,1,170.95,260,2,1,1,211,Needs Attention
14537.0,2,641.4,58,4,2,3,423,Promising
14538.0,5,1370.8400000000001,65,3,4,4,344,Loyal Customer
14539.0,2,537.48,16,5,2,2,522,Promising
14540.0,11,3709.64,10,5,5,5,555,Champion
14541.0,14,2491.38,59,4,5,4,454,Champion
14542.0,1,103.25,186,3,1,1,311,Needs Attention
14543.0,39,14587.87,29,4,5,5,455,Champion
14544.0,3,2938.53,24,4,3,5,435,Loyal Customer
14545.0,1,349.25,674,1,1,2,112,Needs Attention
14546.0,11,5184.84,5,5,5,5,555,Champion
14547.0,8,3974.75,4,5,4,5,545,Champion
14548.0,9,2541.29,151,3,5,4,354,Loyal Customer
14549.0,4,913.6,311,2,3,3,233,Loyal Customer
14550.0,4,1345.06,11,5,3,4,534,Loyal Customer
14551.0,7,878.09,18,5,4,3,543,Loyal Customer
14552.0,3,507.93,152,3,3,2,332,Needs Attention
14553.0,9,1818.6,19,5,5,4,554,Champion
14554.0,4,2279.4900000000002,10,5,3,4,534,Loyal Customer
14555.0,6,2304.03,57,4,4,4,444,Champion
14556.0,3,815.69,596,1,3,3,133,Loyal Customer
14557.0,1,788.38,85,3,1,3,313,Needs Attention
14558.0,3,655.5,654,1,3,3,133,Loyal Customer
14559.0,1,75.6,390,2,1,1,211,Needs Attention
14560.0,44,6114.03,7,5,5,5,555,Champion
14561.0,3,1080.76,76,3,3,3,333,Loyal Customer
14562.0,26,6638.150000000001,4,5,5,5,555,Champion
14563.0,2,640.54,510,1,2,3,123,Needs Attention
14564.0,2,2605.62,435,1,2,4,124,Needs Attention
14565.0,5,3859.2200000000003,96,3,4,5,345,Loyal Customer
14566.0,4,4092.0,111,3,3,5,335,Loyal Customer
14567.0,2,1530.3600000000001,57,4,2,4,424,Promising
14568.0,1,919.7,435,1,1,3,113,Needs Attention
14569.0,4,597.3299999999999,1,5,3,2,532,Needs Attention
14570.0,3,613.75,281,2,3,3,233,Loyal Customer
14571.0,1,160.0,425,1,1,1,111,Lost
14572.0,11,5526.88,3,5,5,5,555,Champion
14573.0,13,2163.12,180,3,5,4,354,Loyal Customer
14574.0,1,143.70000000000002,733,1,1,1,111,Lost
14575.0,1,420.22,488,1,1,2,112,Needs Attention
14576.0,1,35.400000000000006,372,2,1,1,211,Needs Attention
14577.0,7,1364.15,13,5,4,4,544,Champion
14578.0,1,168.63,3,5,1,1,511,New Customer
14579.0,1,105.56,432,1,1,1,111,Lost
14580.0,1,14.850000000000001,518,1,1,1,111,Lost
14581.0,2,409.65,17,5,2,2,522,Promising
14582.0,1,114.11,41,4,1,1,411,New Customer
14583.0,8,1660.29,6,5,4,4,544,Champion
14584.0,8,1738.16,169,3,4,4,344,Loyal Customer
14585.0,5,1143.27,50,4,4,3,443,Loyal Customer
14586.0,1,237.36,277,2,1,1,211,Needs Attention
14587.0,9,1580.29,19,5,5,4,554,Champion
14588.0,1,135.39,578,1,1,1,111,Lost
14589.0,1,39.75,372,2,1,1,211,Needs Attention
14590.0,20,2993.37,425,1,5,5,155,Loyal Customer
14591.0,4,1320.21,15,5,3,4,534,Loyal Customer
14592.0,3,557.94,35,4,3,2,432,Needs Attention
14593.0,12,3665.5299999999997,22,4,5,5,455,Champion
14594.0,2,363.33,7,5,2,2,522,Promising
14595.0,8,2164.45,20,4,4,4,444,Champion
14596.0,1,222.22000000000003,627,1,1,1,111,Lost
14597.0,6,2184.63,11,5,4,4,544,Champion
14598.0,2,384.04,44,4,2,2,422,Promising
14599.0,2,457.89,390,2,2,2,222,Needs Attention
14600.0,2,865.1700000000001,306,2,2,3,223,Needs Attention
14601.0,1,213.96,11,5,1,1,511,New Customer
14602.0,1,205.35999999999999,656,1,1,1,111,Lost
14603.0,1,660.0,275,2,1,3,213,Needs Attention
14604.0,1,143.85999999999999,633,1,1,1,111,Lost
14605.0,4,921.5600000000001,374,2,3,3,233,Loyal Customer
14606.0,192,29951.37,1,5,5,5,555,Champion
14607.0,22,23763.13,16,5,5,5,555,Champion
14608.0,11,3352.94,4,5,5,5,555,Champion
14609.0,10,1486.2,72,3,5,4,354,Loyal Customer
14610.0,2,24.35,396,2,2,1,221,Needs Attention
14611.0,2,604.3299999999999,444,1,2,2,122,Needs Attention
14612.0,1,877.7,415,1,1,3,113,Needs Attention
14613.0,1,76.32000000000001,680,1,1,1,111,Lost
14614.0,1,295.13,386,2,1,2,212,Needs Attention
14615.0,5,951.76,394,2,4,3,243,Loyal Customer
14616.0,5,527.78,243,2,4,2,242,At Risk
14617.0,2,190.47000000000003,403,2,2,1,221,Needs Attention
14618.0,7,1342.32,9,5,4,4,544,Champion
14619.0,2,1291.24,246,2,2,4,224,Needs Attention
14620.0,2,412.78000000000003,206,2,2,2,222,Needs Attention
14621.0,9,3000.57,1,5,5,5,555,Champion
14622.0,1,320.58000000000004,185,3,1,2,312,Needs Attention
14623.0,10,2016.98,32,4,5,4,454,Champion
14624.0,6,814.07,57,4,4,3,443,Loyal Customer
14625.0,11,4497.88,196,2,5,5,255,Loyal Customer
14626.0,11,5410.92,24,4,5,5,455,Champion
14627.0,1,462.75,379,2,1,2,212,Needs Attention
14628.0,5,1998.0,91,3,4,4,344,Loyal Customer
14629.0,2,955.26,4,5,2,3,523,Promising
14630.0,1,338.65,484,1,1,2,112,Needs Attention
14631.0,6,2025.69,51,4,4,4,444,Champion
14632.0,1,114.56,263,2,1,1,211,Needs Attention
14633.0,1,344.90000000000003,266,2,1,2,212,Needs Attention
14634.0,4,2124.46,438,1,3,4,134,Loyal Customer
14635.0,1,215.22,454,1,1,1,111,Lost
14636.0,2,609.85,36,4,2,3,423,Promising
14637.0,1,106.67999999999999,677,1,1,1,111,Lost
14638.0,1,443.6,51,4,1,2,412,New Customer
14639.0,9,4978.96,52,4,5,5,455,Champion
14640.0,10,3649.36,24,4,5,5,455,Champion
14641.0,1,110.46,22,4,1,1,411,New Customer
14642.0,1,96.12,59,4,1,1,411,New Customer
14643.0,5,1679.89,170,3,4,4,344,Loyal Customer
14644.0,7,2247.72,68,3,4,4,344,Loyal Customer
14645.0,3,876.89,157,3,3,3,333,Loyal Customer
14646.0,151,528602.52,2,5,5,5,555,Champion
14647.0,2,506.04,201,2,2,2,222,Needs Attention
14648.0,15,4466.65,416,1,5,5,155,Loyal Customer
14649.0,9,3651.19,5,5,5,5,555,Champion
14650.0,1,62.5,589,1,1,1,111,Lost
14651.0,9,2025.52,67,3,5,4,354,Loyal Customer
14652.0,1,114.18,77,3,1,1,311,Needs Attention
14653.0,12,3593.06,1,5,5,5,555,Champion
14654.0,1,246.86,738,1,1,1,111,Lost
14655.0,7,3878.51,8,5,4,5,545,Champion
14656.0,5,790.0,169,3,4,3,343,Loyal Customer
14657.0,6,1450.19,18,5,4,4,544,Champion
14658.0,2,247.15,5,5,2,1,521,Promising
14659.0,9,2529.93,9,5,5,4,554,Champion
14660.0,2,285.74,87,3,2,2,322,Promising
14661.0,1,107.95,27,4,1,1,411,New Customer
14662.0,7,1376.43,29,4,4,4,444,Champion
14663.0,2,490.6,430,1,2,2,122,Needs Attention
14664.0,2,636.24,20,4,2,3,423,Promising
14665.0,7,2749.65,61,3,4,4,344,Loyal Customer
14666.0,1,195.25,24,4,1,1,411,New Customer
14667.0,54,20395.34,11,5,5,5,555,Champion
14668.0,1,111.63,445,1,1,1,111,Lost
14669.0,7,3216.78,242,2,4,5,245,Loyal Customer
14670.0,3,583.33,280,2,3,2,232,At Risk
14671.0,2,1127.45,549,1,2,3,123,Needs Attention
14672.0,4,1113.14,235,2,3,3,233,Loyal Customer
14673.0,7,3037.32,3,5,4,5,545,Champion
14674.0,1,173.66,509,1,1,1,111,Lost
14675.0,2,1015.58,16,5,2,3,523,Promising
14676.0,12,8356.79,31,4,5,5,455,Champion
14677.0,1,184.91,593,1,1,1,111,Lost
14678.0,1,403.39,579,1,1,2,112,Needs Attention
14679.0,3,1289.44,382,2,3,4,234,Loyal Customer
14680.0,58,55688.5,25,4,5,5,455,Champion
14681.0,6,875.1500000000001,71,3,4,3,343,Loyal Customer
14682.0,6,1514.81,188,3,4,4,344,Loyal Customer
14683.0,1,146.56,588,1,1,1,111,Lost
14684.0,6,1430.03,26,4,4,4,444,Champion
14685.0,8,4536.64,576,1,4,5,145,Loyal Customer
14686.0,5,852.53,414,1,4,3,143,Loyal Customer
14687.0,3,1402.06,107,3,3,4,334,Loyal Customer
14688.0,28,7190.42,8,5,5,5,555,Champion
14689.0,1,112.8,209,2,1,1,211,Needs Attention
14690.0,4,777.68,44,4,3,3,433,Loyal Customer
14691.0,5,2114.33,31,4,4,4,444,Champion
14692.0,12,1715.1399999999999,137,3,5,4,354,Loyal Customer
14693.0,7,1165.36,265,2,4,3,243,Loyal Customer
14694.0,1,244.31,617,1,1,1,111,Lost
14695.0,3,1534.22,519,1,3,4,134,Loyal Customer
14696.0,8,2473.28,4,5,4,4,544,Champion
14697.0,2,188.60999999999999,218,2,2,1,221,Needs Attention
14698.0,5,1217.27,2,5,4,3,543,Loyal Customer
14699.0,4,702.6,214,2,3,3,233,Loyal Customer
14700.0,5,3076.06,32,4,4,5,445,Champion
14701.0,15,4487.11,11,5,5,5,555,Champion
14702.0,29,6368.78,1,5,5,5,555,Champion
14703.0,1,318.17,15,5,1,2,512,New Customer
14704.0,11,1752.92,11,5,5,4,554,Champion
14705.0,1,179.0,199,2,1,1,211,Needs Attention
14706.0,1,367.54,619,1,1,2,112,Needs Attention
14707.0,2,139.2,436,1,2,1,121,Needs Attention
14708.0,5,1793.22,3,5,4,4,544,Champion
14709.0,25,8886.33,15,5,5,5,555,Champion
14710.0,13,1899.79,14,5,5,4,554,Champion
14711.0,11,2839.62,10,5,5,4,554,Champion
14712.0,4,1328.0700000000002,29,4,3,4,434,Loyal Customer
14713.0,21,5115.76,9,5,5,5,555,Champion
14714.0,4,906.24,24,4,3,3,433,Loyal Customer
14715.0,8,1825.45,25,4,4,4,444,Champion
14716.0,3,543.28,43,4,3,2,432,Needs Attention
14717.0,1,81.3,733,1,1,1,111,Lost
14718.0,1,226.42,410,2,1,1,211,Needs Attention
14719.0,5,1581.84,2,5,4,4,544,Champion
14720.0,3,663.81,6,5,3,3,533,Loyal Customer
14721.0,1,109.07,379,2,1,1,211,Needs Attention
14722.0,3,489.52,147,3,3,2,332,Needs Attention
14723.0,11,1803.06,10,5,5,4,554,Champion
14724.0,1,341.9,590,1,1,2,112,Needs Attention
14725.0,4,1252.74,25,4,3,4,434,Loyal Customer
14726.0,1,116.5,655,1,1,1,111,Lost
14727.0,3,463.72999999999996,274,2,3,2,232,At Risk
14728.0,1,190.58,413,1,1,1,111,Lost
14729.0,3,586.24,374,2,3,2,232,At Risk
14730.0,8,1897.57,1,5,4,4,544,Champion
14731.0,3,380.02,47,4,3,2,432,Needs Attention
14732.0,19,5517.07,8,5,5,5,555,Champion
14733.0,15,14335.15,16,5,5,5,555,Champion
14734.0,4,1056.42,426,1,3,3,133,Loyal Customer
14735.0,56,12240.16,4,5,5,5,555,Champion
14736.0,2,374.05,485,1,2,2,122,Needs Attention
14737.0,4,3554.17,4,5,3,5,535,Loyal Customer
14738.0,9,1821.9,43,4,5,4,454,Champion
14739.0,25,11573.62,4,5,5,5,555,Champion
14740.0,11,4161.06,197,2,5,5,255,Loyal Customer
14741.0,7,1713.09,12,5,4,4,544,Champion
14742.0,1,579.85,435,1,1,2,112,Needs Attention
14743.0,1,50.48,593,1,1,1,111,Lost
14744.0,14,3660.08,16,5,5,5,555,Champion
14745.0,12,2551.41,113,3,5,4,354,Loyal Customer
14746.0,4,593.5,406,2,3,2,232,At Risk
14747.0,1,328.2,249,2,1,2,212,Needs Attention
14748.0,10,2681.9,29,4,5,4,454,Champion
14749.0,1,310.15,480,1,1,2,112,Needs Attention
14750.0,1,112.03,736,1,1,1,111,Lost
14751.0,2,126.45,684,1,2,1,121,Needs Attention
14752.0,1,389.64,44,4,1,2,412,New Customer
14753.0,2,869.51,87,3,2,3,323,Promising
14754.0,6,1547.93,45,4,4,4,444,Champion
14755.0,25,9972.550000000001,10,5,5,5,555,Champion
